eventKey,kind,count,eventTypes,scenes,first_ts,last_ts,example_id,example_src
DialogueNodeEvent:21:0,dialogue,1,DialogueEvent,Unit 2 Prod (Refactor),2026-08-31T23:28:59.5190000Z,2026-08-31T23:28:59.5190000Z,6a960e3b485cab4c953db5c7,wenyi083126-1.stratalog.logdata.json
DialogueNodeEvent:21:1,dialogue,1,DialogueEvent,Unit 2 Prod (Refactor),2026-08-31T23:15:55.7460000Z,2026-08-31T23:15:55.7460000Z,6a960b2b485cab4c953dac5b,wenyi083126-1.stratalog.logdata.json
DialogueNodeEvent:21:10,dialogue,1,DialogueEvent,Unit 2 Prod (Refactor),2026-08-31T23:16:01.3640000Z,2026-08-31T23:16:01.3640000Z,6a960b31485cab4c953dac75,wenyi083126-1.stratalog.logdata.json
DialogueNodeEvent:21:11,dialogue,1,DialogueEvent,Unit 2 Prod (Refactor),2026-08-31T23:16:01.9150000Z,2026-08-31T23:16:01.9150000Z,6a960b31485cab4c953dac77,wenyi083126-1.stratalog.logdata.json
DialogueNodeEvent:21:12,dialogue,1,DialogueEvent,Unit 2 Prod (Refactor),2026-08-31T23:16:03.8480000Z,2026-08-31T23:16:03.8480000Z,6a960b33485cab4c953dac79,wenyi083126-1.stratalog.logdata.json
DialogueNodeEvent:21:15,dialogue,1,DialogueEvent,Unit 2 Prod (Refactor),2026-08-31T23:16:04.8520000Z,2026-08-31T23:16:04.8520000Z,6a960b34485cab4c953dac83,wenyi083126-1.stratalog.logdata.json
DialogueNodeEvent:21:19,dialogue,1,DialogueEvent,Unit 2 Prod (Refactor),2026-08-31T23:23:29.9300000Z,2026-08-31T23:23:29.9300000Z,6a960cf1485cab4c953db363,wenyi083126-1.stratalog.logdata.json
DialogueNodeEvent:21:2,dialogue,1,DialogueEvent,Unit 2 Prod (Refactor),2026-08-31T23:15:58.6620000Z,2026-08-31T23:15:58.6620000Z,6a960b2e485cab4c953dac5f,wenyi083126-1.stratalog.logdata.json
DialogueNodeEvent:21:20,dialogue,1,DialogueEvent,Unit 2 Prod (Refactor),2026-08-31T23:23:32.2300000Z,2026-08-31T23:23:32.2300000Z,6a960cf4485cab4c953db369,wenyi083126-1.stratalog.logdata.json
DialogueNodeEvent:21:21,dialogue,1,DialogueEvent,Unit 2 Prod (Refactor),2026-08-31T23:23:35.0300000Z,2026-08-31T23:23:35.0300000Z,6a960cf6485cab4c953db371,wenyi083126-1.stratalog.logdata.json
DialogueNodeEvent:21:22,dialogue,1,DialogueEvent,Unit 2 Prod (Refactor),2026-08-31T23:23:53.8070000Z,2026-08-31T23:23:53.8070000Z,6a960d09485cab4c953db391,wenyi083126-1.stratalog.logdata.json
