eventKey,kind,count,eventTypes,scenes,first_ts,last_ts,example_id,example_src
DialogueNodeEvent:100:0,dialogue,5,DialogueEvent,Unit 5 Dev - Dungeon,2026-09-05T23:41:31.7460000Z,2026-09-05T23:43:04.2900000Z,6a9ca8ab485cab4c954047bc,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:100:34,dialogue,1,DialogueEvent,Unit 5 Dev - Dungeon,2026-09-05T23:41:31.7790000Z,2026-09-05T23:41:31.7790000Z,6a9ca8ab485cab4c954047c0,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:100:35,dialogue,1,DialogueEvent,Unit 5 Dev - Dungeon,2026-09-05T23:41:56.4900000Z,2026-09-05T23:41:56.4900000Z,6a9ca8c4485cab4c9540488a,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:100:37,dialogue,1,DialogueEvent,Unit 5 Dev - Dungeon,2026-09-05T23:42:18.8340000Z,2026-09-05T23:42:18.8340000Z,6a9ca8da485cab4c95404958,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:100:39,dialogue,1,DialogueEvent,Unit 5 Dev - Dungeon,2026-09-05T23:42:39.9110000Z,2026-09-05T23:42:39.9110000Z,6a9ca8ef485cab4c95404a40,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:100:40,dialogue,1,DialogueEvent,Unit 5 Dev - Dungeon,2026-09-05T23:42:43.5450000Z,2026-09-05T23:42:43.5450000Z,6a9ca8f3485cab4c95404a4a,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:100:41,dialogue,1,DialogueEvent,Unit 5 Dev - Dungeon,2026-09-05T23:42:44.2790000Z,2026-09-05T23:42:44.2790000Z,6a9ca8f4485cab4c95404a4c,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:100:43,dialogue,1,DialogueEvent,Unit 5 Dev - Dungeon,2026-09-05T23:43:04.3210000Z,2026-09-05T23:43:04.3210000Z,6a9ca908485cab4c95404ae4,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:100:44,dialogue,1,DialogueEvent,Unit 5 Dev - Dungeon,2026-09-05T23:43:23.7660000Z,2026-09-05T23:43:23.7660000Z,6a9ca91b485cab4c95404b80,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:100:46,dialogue,2,DialogueEvent,Unit 5 Dev - Dungeon,2026-09-05T23:42:44.7470000Z,2026-09-05T23:43:06.8570000Z,6a9ca8f4485cab4c95404a4e,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:101:0,dialogue,3,DialogueEvent,Unit 4 Dev - Anderson Base;Unit 3 Dev,2026-09-05T22:30:50.2630000Z,2026-09-05T23:28:31.9950000Z,6a9c981a485cab4c95402600,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:101:1,dialogue,3,DialogueEvent,Unit 4 Dev - Anderson Base;Unit 3 Dev,2026-09-05T22:30:50.2970000Z,2026-09-05T23:28:32.0280000Z,6a9c981a485cab4c95402604,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:102:0,dialogue,5,DialogueEvent,Unit 4 Dev,2026-09-05T22:59:59.0470000Z,2026-09-05T23:01:31.1900000Z,6a9c9eee485cab4c95403104,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:102:10,dialogue,1,DialogueEvent,Unit 4 Dev,2026-09-05T23:00:54.0040000Z,2026-09-05T23:00:54.0040000Z,6a9c9f25485cab4c95403404,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:102:12,dialogue,1,DialogueEvent,Unit 4 Dev,2026-09-05T23:01:17.6490000Z,2026-09-05T23:01:17.6490000Z,6a9c9f3d485cab4c95403554,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:102:14,dialogue,1,DialogueEvent,Unit 4 Dev,2026-09-05T23:00:05.7210000Z,2026-09-05T23:00:05.7210000Z,6a9c9ef8485cab4c9540315c,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:102:15,dialogue,1,DialogueEvent,Unit 4 Dev,2026-09-05T23:00:35.7300000Z,2026-09-05T23:00:35.7300000Z,6a9c9f13485cab4c954032e0,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:102:16,dialogue,1,DialogueEvent,Unit 4 Dev,2026-09-05T23:00:05.7170000Z,2026-09-05T23:00:05.7170000Z,6a9c9ef7485cab4c95403156,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:102:23,dialogue,1,DialogueEvent,Unit 4 Dev,2026-09-05T23:01:31.2230000Z,2026-09-05T23:01:31.2230000Z,6a9c9f4b485cab4c95403612,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:102:3,dialogue,1,DialogueEvent,Unit 4 Dev,2026-09-05T22:59:59.0800000Z,2026-09-05T22:59:59.0800000Z,6a9c9eee485cab4c95403108,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:102:7,dialogue,1,DialogueEvent,Unit 4 Dev,2026-09-05T23:00:27.4590000Z,2026-09-05T23:00:27.4590000Z,6a9c9f0b485cab4c95403296,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:103:0,dialogue,4,DialogueEvent,Unit 2 Prod (Refactor),2026-09-05T22:13:50.1240000Z,2026-09-05T22:14:13.6690000Z,6a9c941d485cab4c95401d30,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:103:1,dialogue,1,DialogueEvent,Unit 2 Prod (Refactor),2026-09-05T22:13:50.1270000Z,2026-09-05T22:13:50.1270000Z,6a9c941e485cab4c95401d34,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:103:12,dialogue,1,DialogueEvent,Unit 2 Prod (Refactor),2026-09-05T22:14:04.5640000Z,2026-09-05T22:14:04.5640000Z,6a9c942c485cab4c95401d50,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:103:15,dialogue,1,DialogueEvent,Unit 2 Prod (Refactor),2026-09-05T22:14:05.2640000Z,2026-09-05T22:14:05.2640000Z,6a9c942d485cab4c95401d52,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:103:16,dialogue,1,DialogueEvent,Unit 2 Prod (Refactor),2026-09-05T22:14:05.5670000Z,2026-09-05T22:14:05.5670000Z,6a9c942d485cab4c95401d54,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:103:17,dialogue,1,DialogueEvent,Unit 2 Prod (Refactor),2026-09-05T22:14:08.0360000Z,2026-09-05T22:14:08.0360000Z,6a9c942f485cab4c95401d64,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:103:19,dialogue,1,DialogueEvent,Unit 2 Prod (Refactor),2026-09-05T22:14:11.0670000Z,2026-09-05T22:14:11.0670000Z,6a9c9432485cab4c95401d68,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:103:2,dialogue,1,DialogueEvent,Unit 2 Prod (Refactor),2026-09-05T22:13:52.2580000Z,2026-09-05T22:13:52.2580000Z,6a9c9420485cab4c95401d36,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:103:22,dialogue,1,DialogueEvent,Unit 2 Prod (Refactor),2026-09-05T22:14:11.6680000Z,2026-09-05T22:14:11.6680000Z,6a9c9433485cab4c95401d6a,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:103:24,dialogue,1,DialogueEvent,Unit 2 Prod (Refactor),2026-09-05T22:14:11.9350000Z,2026-09-05T22:14:11.9350000Z,6a9c9433485cab4c95401d6c,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:103:25,dialogue,1,DialogueEvent,Unit 2 Prod (Refactor),2026-09-05T22:14:13.6720000Z,2026-09-05T22:14:13.6720000Z,6a9c9435485cab4c95401d7a,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:103:26,dialogue,1,DialogueEvent,Unit 2 Prod (Refactor),2026-09-05T22:14:14.8020000Z,2026-09-05T22:14:14.8020000Z,6a9c9436485cab4c95401d7c,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:103:27,dialogue,1,DialogueEvent,Unit 2 Prod (Refactor),2026-09-05T22:14:15.1690000Z,2026-09-05T22:14:15.1690000Z,6a9c9436485cab4c95401d7e,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:103:28,dialogue,1,DialogueEvent,Unit 2 Prod (Refactor),2026-09-05T22:14:17.7460000Z,2026-09-05T22:14:17.7460000Z,6a9c9439485cab4c95401d82,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:103:31,dialogue,1,DialogueEvent,Unit 2 Prod (Refactor),2026-09-05T22:14:18.6400000Z,2026-09-05T22:14:18.6400000Z,6a9c943a485cab4c95401d88,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:103:32,dialogue,1,DialogueEvent,Unit 2 Prod (Refactor),2026-09-05T22:14:18.3370000Z,2026-09-05T22:14:18.3370000Z,6a9c943a485cab4c95401d84,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:103:4,dialogue,1,DialogueEvent,Unit 2 Prod (Refactor),2026-09-05T22:13:52.9920000Z,2026-09-05T22:13:52.9920000Z,6a9c9420485cab4c95401d38,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:103:5,dialogue,1,DialogueEvent,Unit 2 Prod (Refactor),2026-09-05T22:13:54.7930000Z,2026-09-05T22:13:54.7930000Z,6a9c9422485cab4c95401d3a,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:103:7,dialogue,1,DialogueEvent,Unit 2 Prod (Refactor),2026-09-05T22:13:55.4940000Z,2026-09-05T22:13:55.4940000Z,6a9c9423485cab4c95401d3c,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:103:8,dialogue,1,DialogueEvent,Unit 2 Prod (Refactor),2026-09-05T22:13:58.2980000Z,2026-09-05T22:13:58.2980000Z,6a9c9426485cab4c95401d4a,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:103:9,dialogue,1,DialogueEvent,Unit 2 Prod (Refactor),2026-09-05T22:14:00.2620000Z,2026-09-05T22:14:00.2620000Z,6a9c9428485cab4c95401d4e,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:104:1,dialogue,1,DialogueEvent,Unit 3 Dev,2026-09-05T22:50:34.6710000Z,2026-09-05T22:50:34.6710000Z,6a9c9cba485cab4c95402d5e,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:104:10,dialogue,1,DialogueEvent,Unit 3 Dev,2026-09-05T22:50:55.6790000Z,2026-09-05T22:50:55.6790000Z,6a9c9ccf485cab4c95402d72,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:104:12,dialogue,1,DialogueEvent,Unit 3 Dev,2026-09-05T22:50:56.0130000Z,2026-09-05T22:50:56.0130000Z,6a9c9ccf485cab4c95402d74,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:104:13,dialogue,1,DialogueEvent,Unit 3 Dev,2026-09-05T22:50:20.2300000Z,2026-09-05T22:50:20.2300000Z,6a9c9cac485cab4c95402d40,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:104:14,dialogue,1,DialogueEvent,Unit 3 Dev,2026-09-05T22:50:21.5300000Z,2026-09-05T22:50:21.5300000Z,6a9c9cad485cab4c95402d44,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:104:15,dialogue,1,DialogueEvent,Unit 3 Dev,2026-09-05T22:50:24.2310000Z,2026-09-05T22:50:24.2310000Z,6a9c9cb0485cab4c95402d48,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:104:17,dialogue,1,DialogueEvent,Unit 3 Dev,2026-09-05T22:50:25.9320000Z,2026-09-05T22:50:25.9320000Z,6a9c9cb1485cab4c95402d4a,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:104:18,dialogue,1,DialogueEvent,Unit 3 Dev,2026-09-05T22:50:28.3000000Z,2026-09-05T22:50:28.3000000Z,6a9c9cb4485cab4c95402d4c,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:104:2,dialogue,1,DialogueEvent,Unit 3 Dev,2026-09-05T22:50:37.9710000Z,2026-09-05T22:50:37.9710000Z,6a9c9cbd485cab4c95402d62,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:104:20,dialogue,1,DialogueEvent,Unit 3 Dev,2026-09-05T22:50:29.1670000Z,2026-09-05T22:50:29.1670000Z,6a9c9cb5485cab4c95402d4e,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:104:22,dialogue,1,DialogueEvent,Unit 3 Dev,2026-09-05T22:50:29.5010000Z,2026-09-05T22:50:29.5010000Z,6a9c9cb5485cab4c95402d50,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:104:23,dialogue,2,DialogueEvent,Unit 3 Dev,2026-09-05T22:51:00.4480000Z,2026-09-05T22:51:10.2530000Z,6a9c9cd4485cab4c95402d80,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:104:24,dialogue,1,DialogueEvent,Unit 3 Dev,2026-09-05T22:51:04.8830000Z,2026-09-05T22:51:04.8830000Z,6a9c9cd8485cab4c95402d88,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:104:25,dialogue,1,DialogueEvent,Unit 3 Dev,2026-09-05T22:51:12.2280000Z,2026-09-05T22:51:12.2280000Z,6a9c9ce0485cab4c95402da6,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:104:26,dialogue,1,DialogueEvent,Unit 3 Dev,2026-09-05T22:51:12.8530000Z,2026-09-05T22:51:12.8530000Z,6a9c9ce0485cab4c95402da8,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:104:27,dialogue,1,DialogueEvent,Unit 3 Dev,2026-09-05T22:51:13.1890000Z,2026-09-05T22:51:13.1890000Z,6a9c9ce1485cab4c95402dac,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:104:28,dialogue,1,DialogueEvent,Unit 3 Dev,2026-09-05T22:51:05.6170000Z,2026-09-05T22:51:05.6170000Z,6a9c9cd9485cab4c95402d8a,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:104:4,dialogue,1,DialogueEvent,Unit 3 Dev,2026-09-05T22:50:38.8710000Z,2026-09-05T22:50:38.8710000Z,6a9c9cbe485cab4c95402d64,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:104:5,dialogue,1,DialogueEvent,Unit 3 Dev,2026-09-05T22:50:39.3040000Z,2026-09-05T22:50:39.3040000Z,6a9c9cbf485cab4c95402d66,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:104:6,dialogue,1,DialogueEvent,Unit 3 Dev,2026-09-05T22:50:39.8040000Z,2026-09-05T22:50:39.8040000Z,6a9c9cbf485cab4c95402d68,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:104:7,dialogue,1,DialogueEvent,Unit 3 Dev,2026-09-05T22:50:52.0110000Z,2026-09-05T22:50:52.0110000Z,6a9c9ccb485cab4c95402d6e,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:104:8,dialogue,1,DialogueEvent,Unit 3 Dev,2026-09-05T22:50:54.8780000Z,2026-09-05T22:50:54.8780000Z,6a9c9cce485cab4c95402d70,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:105:1,dialogue,1,DialogueEvent,Unit 4 Dev,2026-09-05T23:34:51.4890000Z,2026-09-05T23:34:51.4890000Z,6a9ca71b485cab4c954045e2,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:105:10,dialogue,1,DialogueEvent,Unit 4 Dev,2026-09-05T23:35:01.8270000Z,2026-09-05T23:35:01.8270000Z,6a9ca725485cab4c954045f4,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:105:12,dialogue,1,DialogueEvent,Unit 4 Dev,2026-09-05T23:35:01.9940000Z,2026-09-05T23:35:01.9940000Z,6a9ca725485cab4c954045f6,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:105:14,dialogue,1,DialogueEvent,Unit 4 Dev,2026-09-05T23:35:02.1940000Z,2026-09-05T23:35:02.1940000Z,6a9ca726485cab4c954045f8,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:105:15,dialogue,1,DialogueEvent,Unit 4 Dev,2026-09-05T23:34:11.8710000Z,2026-09-05T23:34:11.8710000Z,6a9ca6f3485cab4c954045a6,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:105:16,dialogue,1,DialogueEvent,Unit 4 Dev,2026-09-05T23:34:12.7370000Z,2026-09-05T23:34:12.7370000Z,6a9ca6f4485cab4c954045aa,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:105:17,dialogue,1,DialogueEvent,Unit 4 Dev,2026-09-05T23:34:14.4050000Z,2026-09-05T23:34:14.4050000Z,6a9ca6f6485cab4c954045ac,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:105:19,dialogue,1,DialogueEvent,Unit 4 Dev,2026-09-05T23:34:15.1050000Z,2026-09-05T23:34:15.1050000Z,6a9ca6f6485cab4c954045ae,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:105:2,dialogue,1,DialogueEvent,Unit 4 Dev,2026-09-05T23:34:53.5900000Z,2026-09-05T23:34:53.5900000Z,6a9ca71d485cab4c954045e6,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:105:21,dialogue,1,DialogueEvent,Unit 4 Dev,2026-09-05T23:34:20.1070000Z,2026-09-05T23:34:20.1070000Z,6a9ca6fb485cab4c954045b2,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:105:24,dialogue,1,DialogueEvent,Unit 4 Dev,2026-09-05T23:34:20.7740000Z,2026-09-05T23:34:20.7740000Z,6a9ca6fc485cab4c954045b4,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:105:25,dialogue,1,DialogueEvent,Unit 4 Dev,2026-09-05T23:34:21.4750000Z,2026-09-05T23:34:21.4750000Z,6a9ca6fd485cab4c954045b6,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:105:26,dialogue,1,DialogueEvent,Unit 4 Dev,2026-09-05T23:34:21.8090000Z,2026-09-05T23:34:21.8090000Z,6a9ca6fd485cab4c954045b8,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:105:27,dialogue,1,DialogueEvent,Unit 4 Dev,2026-09-05T23:34:23.1100000Z,2026-09-05T23:34:23.1100000Z,6a9ca6fe485cab4c954045c2,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:105:28,dialogue,1,DialogueEvent,Unit 4 Dev,2026-09-05T23:34:23.9430000Z,2026-09-05T23:34:23.9430000Z,6a9ca6ff485cab4c954045c6,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:105:29,dialogue,1,DialogueEvent,Unit 4 Dev,2026-09-05T23:34:25.6430000Z,2026-09-05T23:34:25.6430000Z,6a9ca701485cab4c954045c8,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:105:31,dialogue,1,DialogueEvent,Unit 4 Dev,2026-09-05T23:34:26.3110000Z,2026-09-05T23:34:26.3110000Z,6a9ca702485cab4c954045ca,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:105:34,dialogue,1,DialogueEvent,Unit 4 Dev,2026-09-05T23:34:49.3540000Z,2026-09-05T23:34:49.3540000Z,6a9ca719485cab4c954045d0,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:105:37,dialogue,1,DialogueEvent,Unit 4 Dev,2026-09-05T23:34:50.0550000Z,2026-09-05T23:34:50.0550000Z,6a9ca719485cab4c954045d4,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:105:38,dialogue,1,DialogueEvent,Unit 4 Dev,2026-09-05T23:34:50.1880000Z,2026-09-05T23:34:50.1880000Z,6a9ca71a485cab4c954045d6,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:105:39,dialogue,2,DialogueEvent,Unit 4 Dev,2026-09-05T23:35:32.2090000Z,2026-09-05T23:35:32.2130000Z,6a9ca744485cab4c95404616,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:105:4,dialogue,1,DialogueEvent,Unit 4 Dev,2026-09-05T23:34:54.2900000Z,2026-09-05T23:34:54.2900000Z,6a9ca71e485cab4c954045e8,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:105:42,dialogue,1,DialogueEvent,Unit 4 Dev,2026-09-05T23:35:42.8540000Z,2026-09-05T23:35:42.8540000Z,6a9ca74e485cab4c95404626,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:105:43,dialogue,1,DialogueEvent,Unit 4 Dev,2026-09-05T23:35:43.5800000Z,2026-09-05T23:35:43.5800000Z,6a9ca74f485cab4c95404628,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:105:44,dialogue,1,DialogueEvent,Unit 4 Dev,2026-09-05T23:35:43.7490000Z,2026-09-05T23:35:43.7490000Z,6a9ca74f485cab4c9540462c,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:105:5,dialogue,1,DialogueEvent,Unit 4 Dev,2026-09-05T23:34:54.5570000Z,2026-09-05T23:34:54.5570000Z,6a9ca71e485cab4c954045ea,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:105:6,dialogue,1,DialogueEvent,Unit 4 Dev,2026-09-05T23:34:54.6910000Z,2026-09-05T23:34:54.6910000Z,6a9ca71e485cab4c954045ec,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:105:7,dialogue,1,DialogueEvent,Unit 4 Dev,2026-09-05T23:34:54.8240000Z,2026-09-05T23:34:54.8240000Z,6a9ca71e485cab4c954045ee,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:105:8,dialogue,1,DialogueEvent,Unit 4 Dev,2026-09-05T23:35:01.1270000Z,2026-09-05T23:35:01.1270000Z,6a9ca724485cab4c954045f2,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:106:0,dialogue,1,DialogueEvent,Unit 5 Dev,2026-09-05T23:58:13.7190000Z,2026-09-05T23:58:13.7190000Z,6a9cac95485cab4c954053c2,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:106:27,dialogue,1,DialogueEvent,Unit 5 Dev,2026-09-05T23:58:13.7520000Z,2026-09-05T23:58:13.7520000Z,6a9cac95485cab4c954053c8,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:106:37,dialogue,1,DialogueEvent,Unit 5 Dev,2026-09-05T23:58:18.7190000Z,2026-09-05T23:58:18.7190000Z,6a9cac9a485cab4c954053cc,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:107:0,dialogue,1,DialogueEvent,Unit 4 Dev,2026-09-05T23:21:07.1530000Z,2026-09-05T23:21:07.1530000Z,6a9ca3e3485cab4c95403ea8,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:107:1,dialogue,8,DialogueEvent,Unit 4 Dev,2026-09-05T23:21:07.1560000Z,2026-09-05T23:21:31.9980000Z,6a9ca3e3485cab4c95403eac,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:107:10,dialogue,2,DialogueEvent,Unit 4 Dev,2026-09-05T23:21:18.9580000Z,2026-09-05T23:21:26.8290000Z,6a9ca3ee485cab4c95403ec6,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:107:2,dialogue,2,DialogueEvent,Unit 4 Dev,2026-09-05T23:21:11.1540000Z,2026-09-05T23:21:20.7590000Z,6a9ca3e7485cab4c95403eb8,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:107:3,dialogue,2,DialogueEvent,Unit 4 Dev,2026-09-05T23:21:14.1890000Z,2026-09-05T23:21:22.9600000Z,6a9ca3ea485cab4c95403ebe,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:107:4,dialogue,1,DialogueEvent,Unit 4 Dev,2026-09-05T23:21:31.1300000Z,2026-09-05T23:21:31.1300000Z,6a9ca3fa485cab4c95403ee0,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:107:5,dialogue,1,DialogueEvent,Unit 4 Dev,2026-09-05T23:21:33.1310000Z,2026-09-05T23:21:33.1310000Z,6a9ca3fc485cab4c95403ee6,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:107:6,dialogue,2,DialogueEvent,Unit 4 Dev,2026-09-05T23:21:18.1910000Z,2026-09-05T23:21:26.1610000Z,6a9ca3ee485cab4c95403ec4,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:107:7,dialogue,4,DialogueEvent,Unit 4 Dev,2026-09-05T23:21:12.2550000Z,2026-09-05T23:21:23.5940000Z,6a9ca3e8485cab4c95403eba,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:107:8,dialogue,1,DialogueEvent,Unit 4 Dev,2026-09-05T23:21:31.8310000Z,2026-09-05T23:21:31.8310000Z,6a9ca3fb485cab4c95403ee2,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:107:9,dialogue,1,DialogueEvent,Unit 4 Dev,2026-09-05T23:21:33.9650000Z,2026-09-05T23:21:33.9650000Z,6a9ca3fd485cab4c95403ee8,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:108:0,dialogue,11,DialogueEvent,Unit 5 Dev,2026-09-05T23:55:00.8940000Z,2026-09-05T23:56:14.6960000Z,6a9cabd4485cab4c9540515a,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:108:32,dialogue,1,DialogueEvent,Unit 5 Dev,2026-09-05T23:55:00.9250000Z,2026-09-05T23:55:00.9250000Z,6a9cabd4485cab4c9540515e,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:108:33,dialogue,3,DialogueEvent,Unit 5 Dev,2026-09-05T23:55:08.6970000Z,2026-09-05T23:55:19.4340000Z,6a9cabdc485cab4c95405186,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:108:48,dialogue,6,DialogueEvent,Unit 5 Dev,2026-09-05T23:55:09.9300000Z,2026-09-05T23:55:38.7430000Z,6a9cabdd485cab4c95405188,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:108:49,dialogue,4,DialogueEvent,Unit 5 Dev,2026-09-05T23:56:01.7210000Z,2026-09-05T23:56:15.6610000Z,6a9cac11485cab4c9540525e,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:108:60,dialogue,2,DialogueEvent,Unit 5 Dev,2026-09-05T23:56:10.6930000Z,2026-09-05T23:56:14.7280000Z,6a9cac1a485cab4c95405296,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:108:78,dialogue,1,DialogueEvent,Unit 5 Dev,2026-09-05T23:55:28.2730000Z,2026-09-05T23:55:28.2730000Z,6a9cabf0485cab4c954051e4,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:108:79,dialogue,2,DialogueEvent,Unit 5 Dev,2026-09-05T23:55:33.2760000Z,2026-09-05T23:55:37.6440000Z,6a9cabf5485cab4c95405206,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:108:80,dialogue,1,DialogueEvent,Unit 5 Dev,2026-09-05T23:56:06.4570000Z,2026-09-05T23:56:06.4570000Z,6a9cac16485cab4c95405274,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:108:83,dialogue,1,DialogueEvent,Unit 5 Dev,2026-09-05T23:55:59.4870000Z,2026-09-05T23:55:59.4870000Z,6a9cac0f485cab4c9540525c,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:109:1,dialogue,1,DialogueEvent,Unit 5 Dev,2026-09-05T23:59:50.2460000Z,2026-09-05T23:59:50.2460000Z,6a9cacf6485cab4c954054ac,wenyi090326-3.stratalog.logdata.json
DialogueNodeEvent:109:11,dialogue,1,DialogueEvent,Unit 5 Dev,2026-09-06T00:00:01.1170000Z,2026-09-06T00:00:01.1170000Z,6a9cad00485cab4c954054c0,wenyi090326-3.stratalog.logdata.json
