eventType,field_path,value,type,count,value_list_truncated
argumentationEvent,data.argumentationTitle,"""Unit 1 - Argumentation Tutorial""",string,2,False
argumentationEvent,data.argumentationTitle,"""Unit 1 - Freshwater""",string,2,False
argumentationEvent,data.argumentationTitle,"""Unit 2 – Watershed""",string,2,False
argumentationEvent,data.argumentationTitle,"""Unit 5""",string,2,False
argumentationNodeEvent,data.actionType,"""argumentationNodeHoverEnd""",string,207,False
argumentationNodeEvent,data.actionType,"""argumentationNodeHoverStart""",string,206,False
argumentationNodeEvent,data.actionType,"""argumentationNodeAdd""",string,54,False
argumentationNodeEvent,data.actionType,"""argumentationNodeRemove""",string,37,False
argumentationNodeEvent,data.argumentationTitle,"""Unit 5""",string,130,False
argumentationNodeEvent,data.argumentationTitle,"""Unit 3 - Pollution Upstream""",string,127,False
argumentationNodeEvent,data.argumentationTitle,"""Unit 4 - Flooding""",string,109,False
argumentationNodeEvent,data.argumentationTitle,"""Unit 2 – Watershed""",string,107,False
argumentationNodeEvent,data.argumentationTitle,"""Unit 1 - Freshwater""",string,25,False
argumentationNodeEvent,data.argumentationTitle,"""Unit 1 - Argumentation Tutorial""",string,6,False
argumentationNodeEvent,data.nodeName,"""B""",string,80,False
argumentationNodeEvent,data.nodeName,"""A""",string,64,False
argumentationNodeEvent,data.nodeName,"""4""",string,48,False
argumentationNodeEvent,data.nodeName,"""C""",string,48,False
argumentationNodeEvent,data.nodeName,"""3""",string,47,False
argumentationNodeEvent,data.nodeName,"""D""",string,46,False
argumentationNodeEvent,data.nodeName,"""2""",string,43,False
argumentationNodeEvent,data.nodeName,"""I""",string,42,False
argumentationNodeEvent,data.nodeName,"""1""",string,40,False
argumentationNodeEvent,data.nodeName,"""II""",string,37,False
argumentationNodeEvent,data.nodeName,"""5""",string,9,False
argumentationToolEvent,data.actionType,"""argumentationToolOpen""",string,8,False
argumentationToolEvent,data.actionType,"""argumentationToolClose""",string,1,False
argumentationToolEvent,data.argumentationTitle,"""Unit 3 - Pollution Upstream""",string,4,False
argumentationToolEvent,data.argumentationTitle,"""Unit 1 - Freshwater""",string,3,False
argumentationToolEvent,data.argumentationTitle,"""Unit 5""",string,2,False
argumentationToolEvent,data.toolName,"""BackingInfoPanel - """,string,3,False
argumentationToolEvent,data.toolName,"""BackingInfoPanel - Pollution Site Data""",string,2,False
argumentationToolEvent,data.toolName,"""BackingInfoPanel - Watershed Image""",string,2,False
argumentationToolEvent,data.toolName,"""BackingInfoPanel - Evaporation Flow Diagram""",string,1,False
argumentationToolEvent,data.toolName,"""BackingInfoPanel - Heat Added/Released Chart""",string,1,False
chatEvent,data.actionType,"""Close""",string,2,False
chatEvent,data.chatID,"""NA""",string,2,False
gameStartEvent,data.<empty>,true,bool,7,False
gameWindowFocusEvent,data.<empty>,true,bool,69,False
gameWindowUnfocusEvent,data.<empty>,false,bool,64,False
questEvent,data.questEventType,"""questActiveEvent""",string,39,False
questEvent,data.questEventType,"""questFinishEvent""",string,31,False
questEvent,data.questID,"""45""",string,4,False
questEvent,data.questID,"""18""",string,3,False
questEvent,data.questID,"""22""",string,3,False
questEvent,data.questID,"""28""",string,3,False
questEvent,data.questID,"""36""",string,3,False
questEvent,data.questID,"""16""",string,2,False
questEvent,data.questID,"""17""",string,2,False
questEvent,data.questID,"""19""",string,2,False
questEvent,data.questID,"""21""",string,2,False
questEvent,data.questID,"""23""",string,2,False
questEvent,data.questID,"""24""",string,2,False
questEvent,data.questID,"""25""",string,2,False
questEvent,data.questID,"""29""",string,2,False
questEvent,data.questID,"""31""",string,2,False
questEvent,data.questID,"""32""",string,2,False
questEvent,data.questID,"""33""",string,2,False
questEvent,data.questID,"""34""",string,2,False
questEvent,data.questID,"""40""",string,2,False
questEvent,data.questID,"""41""",string,2,False
questEvent,data.questID,"""43""",string,2,False
questEvent,data.questID,"""44""",string,2,False
questEvent,data.questID,"""46""",string,2,False
questEvent,data.questID,"""47""",string,2,False
questEvent,data.questID,"""48""",string,2,False
questEvent,data.questID,"""49""",string,2,False
questEvent,data.questID,"""51""",string,2,False
questEvent,data.questID,"""52""",string,2,False
questEvent,data.questID,"""54""",string,2,False
questEvent,data.questID,"""55""",string,2,False
questEvent,data.questID,"""56""",string,2,False
questEvent,data.questID,"""39""",string,1,False
questEvent,data.questID,"""50""",string,1,False
questEvent,data.questID,"""53""",string,1,False
questEvent,data.questID,"""57""",string,1,False
questEvent,data.questName,"""Water Problems Require Water Solutions""",string,4,False
questEvent,data.questName,"""Forsaken Facility""",string,3,False
questEvent,data.questName,"""Getting Your Space Legs""",string,3,False
questEvent,data.questName,"""Getting the Band Back Together""",string,3,False
questEvent,data.questName,"""Saving Cadet Anderson""",string,3,False
questEvent,data.questName,"""Chief of Reasoning""",string,2,False
questEvent,data.questName,"""Claim of Command""",string,2,False
questEvent,data.questName,"""Defend the Expedition""",string,2,False
questEvent,data.questName,"""Desert Delicacies""",string,2,False
questEvent,data.questName,"""Escape the Ruin""",string,2,False
questEvent,data.questName,"""Foraged Forging""",string,2,False
questEvent,data.questName,"""Gear Up""",string,2,False
questEvent,data.questName,"""If I had a Nickel... - Floor 1""",string,2,False
questEvent,data.questName,"""If I had a Nickel... - Floor 2""",string,2,False
questEvent,data.questName,"""If I had a Nickel... - Floor 3""",string,2,False
questEvent,data.questName,"""Info and Intros""",string,2,False
questEvent,data.questName,"""Investigate the Temple""",string,2,False
questEvent,data.questName,"""Leader of Evidence""",string,2,False
questEvent,data.questName,"""Part of a Balanced Ecosystem""",string,2,False
questEvent,data.questName,"""Pollution Solution""",string,2,False
questEvent,data.questName,"""Power Play""",string,2,False
questEvent,data.questName,"""Power Play - Floor 1""",string,2,False
questEvent,data.questName,"""Power Play - Floor 2""",string,2,False
questEvent,data.questName,"""Power Play - Floor 3""",string,2,False
questEvent,data.questName,"""Power Play - Floor 4""",string,2,False
questEvent,data.questName,"""Supply Run""",string,2,False
questEvent,data.questName,"""TK, Reporting In!""",string,2,False
questEvent,data.questName,"""WAT Happened Here?""",string,2,False
questEvent,data.questName,"""What Was That?""",string,2,False
questEvent,data.questName,"""Which Watershed?""",string,2,False
questEvent,data.questName,"""Guru of Arguments""",string,1,False
questEvent,data.questName,"""If I had a Nickel... - Floor 4""",string,1,False
questEvent,data.questName,"""Power Play - Floor 5""",string,1,False
questEvent,data.questName,"""Well, What Have We Here?""",string,1,False
questEvent,data.questSuccessOrFailure,"""Succeeded""",string,31,False
soilMachine,data.actionType,"""ChangeCanister""",string,43,False
soilMachine,data.canisterType,"""Clay""",string,18,False
soilMachine,data.canisterType,"""Bedrock""",string,16,False
soilMachine,data.canisterType,"""Sand""",string,5,False
soilMachine,data.canisterType,"""Gravel""",string,4,False
soilMachine,data.floor,"""5""",string,18,False
soilMachine,data.floor,"""4""",string,15,False
soilMachine,data.floor,"""3""",string,10,False
soilMachine,data.machine,"""1""",string,41,False
soilMachine,data.machine,"""2""",string,2,False
soilMachine,data.row,"""TopRow""",string,36,False
soilMachine,data.row,"""BottomRow""",string,7,False
